dataset,min_silence_len,silence_thresh,N_words,precision,recall,f1,MAE,RMSE,R2
crowd_train,200,-27,3,1,0.7395254921756689,0.8502611723737667,2.959616355376073,4.711837585015196,0
crowd_train,50,-37,3,1,0.7390206966178697,0.8499274310595065,2.856133266027259,4.416023322956356,0
crowd_train,200,-26,3,1,0.7375063099444725,0.8489250435793144,2.917718324078748,4.59901444570268,0
crowd_train,100,-40,3,1,0.7354871277132762,0.847585805700989,3.017163048965169,4.815264723396385,0
crowd_train,100,-25,2,1,0.734982332155477,0.8472505091649695,1.955073195355881,2.977706159569987,0
crowd_train,100,-24,2,1,0.734982332155477,0.8472505091649695,1.970217062089854,3.00269103602911,0
crowd_train,150,-34,3,1,0.734982332155477,0.8472505091649695,3.01110550227158,4.844737253039049,0
crowd_train,100,-23,2,1,0.7339727410398789,0.8465793304221252,1.968197879858657,3.023298391668964,0
crowd_train,200,-28,3,1,0.7339727410398789,0.8465793304221252,3.023725391216557,4.842392306586011,0
crowd_train,100,-22,2,1,0.7329631499242807,0.8459073696475385,1.975769813225644,3.081756580983012,0
crowd_train,150,-16,3,1,0.7329631499242807,0.8459073696475385,2.975769813225644,4.962606258645176,0
crowd_train,250,-21,3,1,0.7319535588086825,0.8452346254736228,3.009086320040383,4.7385452626794,0
crowd_train,100,-26,2,1,0.7314487632508834,0.8448979591836735,2.005047955577991,3.036210874844994,0
crowd_train,100,-19,2,1,0.7314487632508834,0.8448979591836735,2.07773851590106,3.477482190124779,0
crowd_train,100,-21,2,1,0.7289247854618879,0.8432116788321168,1.973750630994447,3.157165355869227,0
crowd_train,150,-38,3,1,0.7289247854618879,0.8432116788321168,3.158505805148915,5.136648616617717,0
crowd_train,250,-22,3,1,0.7284199899040888,0.842873831775701,3.020696617869763,4.750939756661683,0
crowd_train,250,-20,3,1,0.7284199899040888,0.842873831775701,3.021706208985361,4.771825439095757,0
crowd_train,150,-35,3,1,0.7279151943462897,0.8425357873210634,3.092882382635033,4.956804836258452,0
crowd_train,50,-38,3,1,0.7274103987884907,0.8421975452951491,2.959616355376073,4.574085863218895,0
crowd_train,200,-29,3,1,0.7274103987884907,0.8421975452951491,3.085815244825846,4.940381565744073,0
crowd_train,150,-37,3,1,0.7274103987884907,0.8421975452951491,3.175164058556285,5.090696842897812,0
crowd_train,150,-36,3,1,0.7269056032306915,0.8418591055247003,3.13326602725896,5.013711638269731,0
crowd_train,100,-27,2,1,0.7253912165572943,0.8408425980105324,2.043917213528521,3.097848987494149,0
crowd_train,100,-18,2,1,0.723876829883897,0.8398243045387994,2.168096920747097,3.682297309838166,0
crowd_train,250,-19,3,1,0.723372034326098,0.8394844756883422,3.091367995961635,4.877913838150278,0
crowd_train,150,-39,3,1,0.723372034326098,0.8394844756883422,3.198889449772842,5.217964929070489,0
crowd_train,200,-30,3,1,0.7228672387682988,0.8391444476999707,3.139828369510348,5.025025710603494,0
crowd_train,200,-31,3,1,0.7218576476527007,0.8384637936089123,3.186774356385664,5.099563976570526,0
crowd_train,200,-32,3,1,0.7208480565371025,0.837782340862423,3.222614840989399,5.151711487151141,0
crowd_train,150,-40,3,1,0.7198384654215043,0.8371000880540065,3.250883392226148,5.275164444757406,0
crowd_train,250,-23,3,1,0.7193336698637052,0.8367586611861421,3.052498738011105,4.798777818490532,0
crowd_train,200,-17,3,1,0.7173144876325088,0.8353909465020576,3.075719333669864,5.0,0
crowd_train,200,-33,3,1,0.7163048965169106,0.8347058823529412,3.25542655224634,5.207603263655996,0
crowd_train,100,-28,2,1,0.7152953054013125,0.8340200117716303,2.082281675921252,3.219623701522329,0
crowd_train,250,-24,3,1,0.7152953054013125,0.8340200117716303,3.130742049469965,4.899391632076618,0
crowd_train,200,-34,3,1,0.7147905098435133,0.8336767736237856,3.284704694598688,5.24527142164482,0
crowd_train,250,-25,3,1,0.712266532054518,0.8319575471698114,3.180716809692075,4.974899134990744,0
crowd_train,300,-20,3,1,0.712266532054518,0.8319575471698114,3.250378596668349,5.046827662984813,0
crowd_train,150,-22,2,1,0.7117617364967188,0.8316130934827485,2.226148409893993,3.640730937145526,0
crowd_train,250,-18,3,1,0.7112569409389198,0.8312684365781711,3.19434628975265,5.041473627341936,0
crowd_train,200,-35,3,1,0.7112569409389198,0.8312684365781711,3.318021201413428,5.301462276728942,0
crowd_train,250,-26,3,1,0.7107521453811206,0.8309235762761876,3.23321554770318,5.072766814069446,0
crowd_train,250,-28,3,1,0.7102473498233216,0.8305785123966942,3.296819787985866,5.219802700505639,0
crowd_train,100,-29,2,1,0.7097425542655225,0.8302332447593741,2.153457849570924,3.324909429713853,0
crowd_train,150,-23,2,1,0.7092377587077233,0.8298877731836976,2.240787481070166,3.627047977598604,0
crowd_train,250,-27,3,1,0.7092377587077233,0.8298877731836976,3.262493690055527,5.12257625429531,0
crowd_train,50,-39,3,1,0.7087329631499243,0.8295420974889218,3.09439676930843,4.74647508626912,0
crowd_train,200,-36,3,1,0.7087329631499243,0.8295420974889218,3.353861686017163,5.342863351568952,0
crowd_train,200,-38,3,1,0.7087329631499243,0.8295420974889218,3.365976779404341,5.440050033917844,0
crowd_train,250,-30,3,1,0.7087329631499243,0.8295420974889218,3.370519939424533,5.345838653913898,0
crowd_train,250,-31,3,1,0.7087329631499243,0.8295420974889218,3.392730943967693,5.388444644704624,0
crowd_train,250,-29,3,1,0.707218576476527,0.8285038438793613,3.337708228167592,5.294268423715627,0
crowd_train,200,-40,3,1,0.707218576476527,0.8285038438793613,3.430085815244826,5.538949324227057,0
crowd_train,200,-37,3,1,0.7067137809187279,0.8281573498964803,3.372539121655729,5.387882528633336,0
crowd_train,150,-21,2,1,0.7057041898031298,0.8274637466706126,2.228167592125189,3.699598188204303,0
crowd_train,200,-39,3,1,0.7057041898031298,0.8274637466706126,3.394750126198889,5.499254228728271,0
crowd_train,150,-20,2,1,0.7051993942453306,0.8271166370633511,2.276123170116103,3.80460413445196,0
crowd_train,300,-22,3,1,0.7051993942453306,0.8271166370633511,3.235739525492176,5.032554294381335,0
crowd_train,250,-32,3,1,0.7036850075719334,0.8260740740740741,3.414437152953054,5.430855812032328,0
crowd_train,100,-30,2,1,0.7026754164563351,0.8253780017788319,2.223624432104998,3.451034858582851,0
crowd_train,300,-24,3,1,0.7011610297829379,0.8243323442136499,3.337203432609793,5.174638186719222,0
crowd_train,100,-17,2,1,0.6966178697627461,0.8211841713775662,2.352852094901565,3.976267303115491,0
crowd_train,250,-33,3,1,0.6966178697627461,0.8211841713775662,3.447248864209995,5.472015908416997,0
crowd_train,50,-40,3,1,0.696113074204947,0.8208333333333332,3.176173649671883,4.772354343170612,0
crowd_train,250,-34,3,1,0.696113074204947,0.8208333333333332,3.469459868753155,5.501823845182842,0
crowd_train,250,-40,3,1,0.696113074204947,0.8208333333333332,3.534578495709238,5.681696570677802,0
crowd_train,300,-32,3,1,0.696113074204947,0.8208333333333332,3.540131246845028,5.589300733142955,0
crowd_train,200,-16,3,1,0.6956082786471479,0.8204822863947603,3.35537607269056,5.394811200116887,0
crowd_train,250,-35,3,1,0.6956082786471479,0.8204822863947603,3.49469964664311,5.530923575514557,0
crowd_train,250,-37,3,1,0.6951034830893488,0.8201310303752233,3.508833922261484,5.602831547784754,0
crowd_train,300,-28,3,1,0.6945986875315497,0.8197795650878761,3.462897526501767,5.449043467411739,0
crowd_train,250,-36,3,1,0.6945986875315497,0.8197795650878761,3.498738011105502,5.541227246219499,0
crowd_train,150,-24,2,1,0.6940938919737506,0.8194278903456497,2.318021201413428,3.692086028630246,0
crowd_train,150,-15,3,1,0.6935890964159516,0.819076005961252,3.310449268046441,5.38614896811384,0
crowd_train,300,-26,3,1,0.6935890964159516,0.819076005961252,3.40030287733468,5.304270469111672,0
crowd_train,250,-38,3,1,0.6930843008581524,0.8187239117471675,3.51085310449268,5.628629851307401,0
crowd_train,250,-17,3,1,0.6925795053003534,0.8183716075156576,3.365976779404341,5.338988252262697,0
crowd_train,300,-18,3,1,0.6925795053003534,0.8183716075156576,3.39979808177688,5.286491886537905,0
crowd_train,300,-30,3,1,0.6925795053003534,0.8183716075156576,3.499242806663301,5.513418077703312,0
crowd_train,250,-39,3,1,0.6925795053003534,0.8183716075156576,3.52195860676426,5.661715527629422,0
crowd_train,300,-34,3,1,0.6910651186269561,0.8173134328358209,3.569914184755174,5.64139528281803,0
crowd_train,150,-25,2,1,0.6895507319535588,0.816253361219002,2.348813730439172,3.728074046056808,0
crowd_train,100,-31,2,1,0.6880363452801616,0.8151913875598086,2.320545179202423,3.617153032786234,0
crowd_train,150,-19,2,1,0.6880363452801616,0.8151913875598086,2.368500757193337,3.995327912540204,0
crowd_train,300,-36,3,1,0.6880363452801616,0.8151913875598086,3.58859162039374,5.680408158757231,0
crowd_train,300,-40,3,1,0.6875315497223624,0.8148369727789411,3.617364967188289,5.778338634509326,0
crowd_train,300,-38,3,1,0.6829883897021706,0.8116376724655069,3.602725896012115,5.739463713213571,0
crowd_train,150,-27,2,1,0.679959616355376,0.8094951923076923,2.458354366481575,3.935497084790144,0
crowd_train,150,-26,2,1,0.6754164563351842,0.8062669478758663,2.427057041898031,3.842954441438282,0
crowd_train,300,-17,3,1,0.673902069661787,0.8051869722557298,3.578495709237759,5.571842747260723,0
crowd_train,150,-18,2,1,0.6733972741039879,0.8048265460030165,2.50580514891469,4.220093278489463,0
crowd_train,250,-16,3,1,0.6723876829883897,0.8041050407485663,3.601211509338718,5.64094786196642,0
crowd_train,100,-32,2,1,0.6698637051993942,0.80229746070133,2.402322059565876,3.760162068102218,0
crowd_train,100,-16,2,1,0.668854114083796,0.8015728977616454,2.576476527006562,4.346315607955501,0
crowd_train,150,-28,2,1,0.6638061585058052,0.7979368932038835,2.551236749116608,4.082070719983671,0
crowd_train,200,-15,3,1,0.657748611812216,0.7935444579780755,3.689550731953559,5.795218137044658,0
crowd_train,150,-29,2,1,0.657243816254417,0.7931769722814499,2.647147905098435,4.264595450495353,0
crowd_train,100,-33,2,1,0.6567390206966178,0.7928092626447288,2.496718828874306,3.894494489613703,0
crowd_train,150,-17,2,1,0.6557294295810197,0.7920731707317072,2.683493185259969,4.518513154870974,0
crowd_train,100,-34,2,1,0.6547198384654215,0.7913361805979255,2.590610802624937,4.043429055393079,0
crowd_train,300,-16,3,1,0.6501766784452296,0.7880085653104925,3.813225643614336,5.868317727684316,0
crowd_train,100,-35,2,1,0.6496718828874306,0.7876376988984088,2.669358909641595,4.19068460467146,0
crowd_train,200,-21,2,1,0.6491670873296315,0.7872666054484236,2.659767794043412,4.300605125119128,0
crowd_train,150,-30,2,1,0.6451287228672388,0.7842896594047254,2.730439172135285,4.407499001790294,0
crowd_train,200,-22,2,1,0.6426047450782433,0.7824216349108789,2.685512367491166,4.309340898596091,0
crowd_train,200,-20,2,1,0.6405855628470469,0.7809230769230769,2.691569914184755,4.341783655417353,0
crowd_train,50,-19,2,1,0.6395759717314488,0.7801724137931034,2.452296819787986,3.573558173753635,0
crowd_train,50,-27,2,1,0.6390711761736497,0.7797967354481059,2.47804139323574,3.577440674124501,0
crowd_train,100,-36,2,1,0.6380615850580514,0.77904468412943,2.747097425542655,4.333521009668904,0
crowd_train,200,-19,2,1,0.6380615850580514,0.77904468412943,2.759212518929834,4.477437970807983,0
crowd_train,150,-31,2,1,0.6380615850580514,0.77904468412943,2.820292781423523,4.51979771987325,0
crowd_train,50,-32,2,1,0.6370519939424533,0.7782917052112241,2.584048460373549,3.919881628805459,0
crowd_train,250,-15,3,1,0.6370519939424533,0.7782917052112241,3.919232710752145,6.02929077913346,0
crowd_train,200,-23,2,1,0.6365471983846542,0.7779148673658236,2.734982332155477,4.349334286182559,0
crowd_train,50,-28,2,1,0.6360424028268551,0.7775377969762418,2.513881877839475,3.646826533545962,0
crowd_train,100,-37,2,1,0.6360424028268551,0.7775377969762418,2.815749621403332,4.482170635895987,0
crowd_train,50,-31,2,1,0.6345280161534579,0.7764051883878937,2.567895002523978,3.848664190663916,0
crowd_train,50,-29,2,1,0.6340232205956587,0.7760271856657399,2.516405855628471,3.688734777735383,0
crowd_train,50,-33,2,1,0.6335184250378597,0.7756489493201484,2.634528016153458,4.025348756293426,0
